id,first_name,last_name,email,gender,ip_address,city,state,ssn,race,diabetes,asthma,depression,anxiety,migraines,arthritis,eczema,stroke,dementia,HIV
502,Reinald,Fansy,rfansydx@yandex.ru,Male,108.225.227.56,Chico,California,491-45-9750,Latin American Indian,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
503,Edeline,Searchwell,esearchwelldy@bandcamp.com,Female,136.36.99.104,Dayton,Ohio,130-32-2204,Asian Indian,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
504,Hanson,Sturgess,hsturgessdz@artisteer.com,Male,246.49.57.203,Beaumont,Texas,256-29-4293,Sri Lankan,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
505,Devland,Goodlife,dgoodlifee0@smh.com.au,Male,237.79.14.134,Columbia,South Carolina,765-48-9025,Black or African American,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
506,Imogen,Gurnett,igurnette1@aol.com,Female,129.37.167.215,Atlanta,Georgia,749-77-9265,Sioux,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
507,Abey,Wheelan,awheelane2@narod.ru,Male,255.228.231.0,Tucson,Arizona,246-68-0865,American Indian and Alaska Native (AIAN),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
508,Amie,Ollive,aollivee3@deviantart.com,Female,150.104.169.238,Montgomery,Alabama,170-43-1797,Puerto Rican,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
509,Markus,Chasteau,mchasteaue4@edublogs.org,Male,137.196.172.132,Raleigh,North Carolina,767-79-0680,Venezuelan,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
510,Winifred,Whales,wwhalese5@marketwatch.com,Female,136.92.4.183,Bellevue,Washington,129-38-8785,Filipino,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
511,Tomas,Bedding,tbeddinge6@google.com,Male,245.56.145.218,Memphis,Tennessee,143-94-4497,Tohono O'Odham,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
512,Marysa,Runnett,mrunnette7@wunderground.com,Female,210.132.113.14,Columbia,South Carolina,440-33-3497,Navajo,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
513,Cristina,Spuffard,cspuffarde8@nps.gov,Female,170.45.177.80,Sacramento,California,478-38-5936,Paiute,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
514,Hurley,Shelly,hshellye9@latimes.com,Male,206.68.189.94,Los Angeles,California,385-25-4981,Nicaraguan,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
515,Prescott,Franzelini,pfranzeliniea@lulu.com,Male,17.225.146.130,Denton,Texas,764-96-0667,Sioux,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
516,Jeanie,Heald,jhealdeb@google.co.uk,Female,239.169.28.202,Mobile,Alabama,759-82-4424,Choctaw,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
517,Goran,Theyer,gtheyerec@myspace.com,Male,181.154.121.93,Knoxville,Tennessee,636-97-4130,Kiowa,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,Gayle,Gwillym,ggwillymed@arstechnica.com,Female,230.70.155.253,South Bend,Indiana,440-21-4763,Mexican,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
519,Salli,Maxwaile,smaxwaileee@umn.edu,Female,203.82.127.172,Saint Paul,Minnesota,831-03-0091,Seminole,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
520,Ardra,Sighart,asighartef@cyberchimps.com,Female,226.196.74.161,Portland,Oregon,520-13-8520,Eskimo,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
521,De,Mantripp,dmantrippeg@ehow.com,Female,30.95.89.249,Washington,District of Columbia,620-37-2664,Salvadoran,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
522,Griffie,Levane,glevaneeh@rakuten.co.jp,Male,16.102.72.118,Memphis,Tennessee,554-06-5153,Alaska Native,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
523,Glenine,Luck,gluckei@java.com,Female,73.227.54.132,Birmingham,Alabama,172-71-3052,Yakama,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
524,Sioux,Barthram,sbarthramej@mlb.com,Female,90.205.165.177,Evansville,Indiana,831-27-8897,Shoshone,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
525,Kittie,Itzig,kitzigek@google.it,Female,109.118.62.57,Huntsville,Alabama,315-66-3148,Fijian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
526,Haily,Cowdray,hcowdrayel@ycombinator.com,Female,107.168.198.14,Bonita Springs,Florida,529-01-2764,Peruvian,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
527,Benedikt,Follan,bfollanem@plala.or.jp,Male,153.213.70.162,Midland,Texas,886-25-1282,Pakistani,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
528,Ebenezer,Kendal,ekendalen@tinypic.com,Male,111.99.178.8,Cedar Rapids,Iowa,369-17-8088,Delaware,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
529,Blayne,Bremen,bbremeneo@hexun.com,Male,78.191.86.49,Washington,District of Columbia,519-18-7275,Cambodian,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
530,Anastasie,Raddon,araddonep@narod.ru,Female,110.108.19.43,San Francisco,California,278-93-9683,Chamorro,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
531,Darill,Hedau,dhedaueq@umich.edu,Male,149.231.35.254,Topeka,Kansas,796-70-6932,Alaska Native,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
532,Celisse,Osgood,cosgooder@canalblog.com,Female,94.199.194.189,Sacramento,California,530-38-7394,Salvadoran,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
533,Daffi,Heinish,dheinishes@ovh.net,Female,120.50.5.209,Olympia,Washington,215-21-4440,Creek,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
534,Edan,Gollin,egollinet@jimdo.com,Male,101.173.183.62,Corpus Christi,Texas,879-76-1354,Colville,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
535,Rogerio,Flipsen,rflipseneu@printfriendly.com,Male,78.13.113.213,Bronx,New York,695-33-3244,Nicaraguan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
536,Vivie,Axcell,vaxcellev@pen.io,Female,124.235.157.103,Kansas City,Missouri,287-50-6483,Thai,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
537,Olwen,Thinn,othinnew@amazonaws.com,Female,20.67.132.216,Gainesville,Florida,316-42-1482,Tongan,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
538,Kit,Nelhams,knelhamsex@cafepress.com,Male,176.17.198.248,Tampa,Florida,334-85-5657,Chilean,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
539,Juliana,Cranston,jcranstoney@com.com,Female,151.196.144.230,Seattle,Washington,693-77-9206,Yaqui,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
540,Kermy,Pardoe,kpardoeez@youtu.be,Male,149.255.68.56,Knoxville,Tennessee,325-21-0918,Asian Indian,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
541,Pippa,Oleksiak,poleksiakf0@seesaa.net,Female,200.255.163.212,Daytona Beach,Florida,766-95-4686,Cree,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
542,Tadd,Randleson,trandlesonf1@yahoo.co.jp,Male,76.48.75.209,Greenville,South Carolina,247-29-5122,Colville,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
543,Lanny,Hatley,lhatleyf2@nih.gov,Female,111.85.31.207,Fort Worth,Texas,511-58-5626,Asian,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
544,Max,Bode,mbodef3@freewebs.com,Male,83.141.71.182,Reading,Pennsylvania,638-14-4238,Hmong,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
545,Bary,Eburne,beburnef4@gizmodo.com,Male,66.133.200.193,Augusta,Georgia,541-21-3019,Asian Indian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
546,Trip,Lockney,tlockneyf5@chron.com,Male,13.57.77.26,Hartford,Connecticut,267-87-5835,Yuman,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
547,Bradney,Farge,bfargef6@bluehost.com,Male,54.160.249.198,Sacramento,California,635-68-6460,Spaniard,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
548,Sauncho,Stonnell,sstonnellf7@cnn.com,Male,41.214.115.1,Lake Charles,Louisiana,859-20-9513,Chilean,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
549,Adelbert,Carlesso,acarlessof8@wufoo.com,Male,6.138.86.176,New Orleans,Louisiana,861-88-7642,Houma,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
550,Aldrich,Hanbury,ahanburyf9@taobao.com,Male,187.206.228.49,Lynchburg,Virginia,846-07-7694,Cree,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
551,Hy,Nodes,hnodesfa@cafepress.com,Male,45.86.152.51,Birmingham,Alabama,569-81-0149,Polynesian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
552,Amy,O'Halloran,aohalloranfb@alexa.com,Female,224.138.82.27,Aurora,Colorado,878-02-2221,Japanese,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
553,Chrissy,Wyant,cwyantfc@shareasale.com,Female,233.254.103.218,Lima,Ohio,463-13-6480,Filipino,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
554,Carla,Heater,cheaterfd@jimdo.com,Female,152.39.66.22,Detroit,Michigan,790-81-2480,Bolivian,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
555,Edvard,Manis,emanisfe@omniture.com,Male,202.210.216.60,El Paso,Texas,612-30-2003,South American,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556,Aurora,Turvie,aturvieff@youtu.be,Female,109.184.252.91,Naples,Florida,786-01-4629,Pueblo,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
557,Alvera,Ilson,ailsonfg@wisc.edu,Female,114.181.242.157,Charleston,South Carolina,482-43-5137,Sri Lankan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
558,Lucais,Desson,ldessonfh@photobucket.com,Male,222.64.224.59,Newark,Delaware,577-60-1639,Filipino,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
559,Pepillo,Ossipenko,possipenkofi@ning.com,Male,243.79.21.35,Beaumont,Texas,330-88-7199,Ute,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
560,Leicester,Deviney,ldevineyfj@ocn.ne.jp,Male,220.92.68.30,Philadelphia,Pennsylvania,494-41-0887,Chickasaw,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
561,Cassaundra,Spinozzi,cspinozzifk@amazon.co.uk,Female,78.12.85.237,Cincinnati,Ohio,846-93-5099,Chilean,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,Angelina,Moneypenny,amoneypennyfl@vistaprint.com,Female,74.66.44.144,Scranton,Pennsylvania,804-88-1523,Asian,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
563,Damian,Obbard,dobbardfm@flavors.me,Male,1.59.11.22,Houston,Texas,894-78-4668,Spaniard,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
564,Atlanta,Derrington,aderringtonfn@wunderground.com,Female,195.149.102.254,Omaha,Nebraska,289-45-7554,Kiowa,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
565,Pierette,Di Biasio,pdibiasiofo@army.mil,Female,146.175.108.54,New Haven,Connecticut,893-37-8096,Comanche,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
566,Garv,Calton,gcaltonfp@thetimes.co.uk,Male,9.92.59.182,Birmingham,Alabama,124-94-4326,White,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
567,Chucho,Hatch,chatchfq@i2i.jp,Male,138.235.244.41,Salt Lake City,Utah,575-59-7164,Houma,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
568,Devonne,Deeley,ddeeleyfr@theglobeandmail.com,Female,177.242.103.227,Tampa,Florida,625-91-5416,Tohono O'Odham,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
569,Chelsea,Louw,clouwfs@tiny.cc,Female,208.126.85.191,Little Rock,Arkansas,670-46-1672,Tohono O'Odham,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
570,Merwin,Peebles,mpeeblesft@imdb.com,Male,202.151.88.57,Columbus,Ohio,884-85-6395,American Indian,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
571,Boycie,Geldeford,bgeldefordfu@netscape.com,Male,57.94.51.113,Fort Wayne,Indiana,239-79-2334,Yaqui,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
572,Bryn,Cymper,bcymperfv@guardian.co.uk,Female,48.22.100.162,Mobile,Alabama,449-57-5700,Polynesian,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
573,Almeria,Curnnokk,acurnnokkfw@diigo.com,Female,57.140.114.120,Washington,District of Columbia,504-48-0002,Guatemalan,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
574,Barnaby,Fehner,bfehnerfx@myspace.com,Male,224.91.203.15,Rochester,New York,624-09-4474,Latin American Indian,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
575,Janice,Dust,jdustfy@telegraph.co.uk,Female,129.197.237.98,Madison,Wisconsin,198-41-3334,Aleut,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
576,Sinclare,Rimes,srimesfz@pinterest.com,Male,127.241.72.73,Fort Worth,Texas,178-31-1521,Ecuadorian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
577,Vale,Cathenod,vcathenodg0@ft.com,Male,211.86.104.248,Orlando,Florida,213-85-1265,Black or African American,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
578,Dag,Ellice,delliceg1@cmu.edu,Male,46.41.50.101,Austin,Texas,393-35-4057,Samoan,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
579,Massimo,Dunsmuir,mdunsmuirg2@plala.or.jp,Male,43.3.239.229,Pittsburgh,Pennsylvania,749-59-7048,Malaysian,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
580,Olimpia,Wohler,owohlerg3@dagondesign.com,Female,35.110.244.2,Austin,Texas,659-76-2755,Colombian,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
581,Bernice,Heeps,bheepsg4@sina.com.cn,Female,118.240.191.116,Boston,Massachusetts,286-03-7654,Pima,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
582,Sisely,Marikhin,smarikhing5@icio.us,Female,79.202.149.89,Sacramento,California,429-85-6873,Kiowa,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
583,Marguerite,Roglieri,mroglierig6@hubpages.com,Female,59.181.212.131,San Francisco,California,606-52-3310,Native Hawaiian and Other Pacific Islander (NHPI),FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
584,Gaylor,Aherne,gaherneg7@sohu.com,Male,193.203.19.55,Temple,Texas,679-94-5567,Asian,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
585,Averil,Figge,afiggeg8@utexas.edu,Male,58.136.59.200,Vancouver,Washington,108-73-0571,Ute,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
586,Ermina,Colomb,ecolombg9@ed.gov,Female,22.127.159.213,Monroe,Louisiana,898-87-3992,Argentinian,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
587,Ingeborg,Biskup,ibiskupga@shareasale.com,Female,178.82.150.182,Fort Lauderdale,Florida,523-51-6173,Pakistani,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
588,Stanford,Lempel,slempelgb@ft.com,Male,225.233.108.34,Minneapolis,Minnesota,332-59-6613,Mexican,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
589,Agretha,Lovegrove,alovegrovegc@washingtonpost.com,Female,162.34.99.45,Boise,Idaho,673-50-8618,Cuban,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
590,Elysee,Truggian,etruggiangd@mashable.com,Female,111.99.40.20,Atlanta,Georgia,147-72-6215,Polynesian,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
591,Daryl,Haggerstone,dhaggerstonege@soundcloud.com,Male,140.192.90.12,Dallas,Texas,682-08-5518,Puget Sound Salish,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
592,Sherwynd,Scullard,sscullardgf@mac.com,Male,65.186.27.200,Springfield,Illinois,598-71-3234,Choctaw,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
593,Gusta,Smaile,gsmailegg@cdc.gov,Female,110.139.187.166,Philadelphia,Pennsylvania,776-74-0918,Iroquois,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
594,Yves,Brantzen,ybrantzengh@cdc.gov,Male,186.62.161.177,San Diego,California,305-97-9510,Peruvian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
595,Bastian,Riordan,briordangi@themeforest.net,Male,195.156.17.211,Nashville,Tennessee,899-13-3924,Potawatomi,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
596,Maybelle,Wymer,mwymergj@netscape.com,Female,143.255.230.45,Omaha,Nebraska,190-01-4575,Ottawa,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
597,Timmy,Kilgrove,tkilgrovegk@europa.eu,Female,121.4.214.92,San Diego,California,674-43-7332,Tongan,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
598,Brooks,Proback,bprobackgl@fema.gov,Male,174.172.254.166,Erie,Pennsylvania,101-97-3271,Yuman,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
599,Towny,Lancaster,tlancastergm@baidu.com,Male,189.246.137.218,Boise,Idaho,554-65-2585,Costa Rican,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
600,Wood,Van der Velden,wvanderveldengn@salon.com,Male,159.190.0.28,Ocala,Florida,528-19-9126,Navajo,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
601,Quintilla,Bamsey,qbamseygo@whitehouse.gov,Female,242.141.180.57,Baton Rouge,Louisiana,709-38-5274,Black or African American,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
602,Nomi,Copcott,ncopcottgp@w3.org,Female,84.218.176.65,Columbia,South Carolina,490-81-3158,Laotian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
603,Tilda,Ambler,tamblergq@blogtalkradio.com,Female,54.123.46.231,Cincinnati,Ohio,709-96-1625,Korean,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
604,Madelina,Quaintance,mquaintancegr@ihg.com,Female,84.113.13.52,Jacksonville,Florida,556-61-8420,Lumbee,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
605,Doyle,Cambden,dcambdengs@aboutads.info,Male,31.146.111.161,Fort Worth,Texas,393-04-1608,Crow,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
606,Gale,Bosnell,gbosnellgt@de.vu,Female,144.243.209.121,Portsmouth,New Hampshire,703-21-9650,Uruguayan,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
607,Petronella,Knightsbridge,pknightsbridgegu@sitemeter.com,Female,239.200.128.89,Shreveport,Louisiana,105-44-0249,Bolivian,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
608,Eba,Christmas,echristmasgv@google.nl,Female,233.55.179.231,Wilmington,Delaware,201-29-4211,Micronesian,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,Ezmeralda,Lonergan,elonergangw@spotify.com,Female,102.0.83.130,Berkeley,California,834-50-5029,American Indian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
610,Linnie,Alphege,lalphegegx@cnbc.com,Female,139.65.121.93,Cleveland,Ohio,266-16-5307,Indonesian,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
611,Archambault,Bocken,abockengy@blinklist.com,Male,43.10.111.76,Dallas,Texas,198-72-0174,Native Hawaiian and Other Pacific Islander (NHPI),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
612,Aubrie,Tunnicliffe,atunnicliffegz@etsy.com,Female,217.21.147.91,Decatur,Georgia,180-21-8786,Choctaw,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
613,Magdaia,Trenbay,mtrenbayh0@ning.com,Female,231.54.204.104,Santa Barbara,California,336-69-8825,Apache,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
614,Salaidh,Giovannilli,sgiovannillih1@elpais.com,Female,235.202.137.178,Indianapolis,Indiana,154-29-1183,Puget Sound Salish,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
615,Xaviera,Maha,xmahah2@msu.edu,Female,113.80.99.22,Lawrenceville,Georgia,430-31-6561,Chamorro,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
616,Kelby,Lagadu,klagaduh3@google.com.hk,Male,209.218.113.12,Minneapolis,Minnesota,401-90-1133,Malaysian,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
617,Oralie,O'Duggan,oodugganh4@phpbb.com,Female,105.187.118.81,Lees Summit,Missouri,410-71-5218,Bangladeshi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
618,Carita,Anney,canneyh5@privacy.gov.au,Female,51.192.218.190,Houston,Texas,451-43-2214,Kiowa,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
619,Herb,Crocken,hcrockenh6@fda.gov,Male,6.96.83.100,Tampa,Florida,323-38-1464,Melanesian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
620,Hollyanne,Ciciotti,hciciottih7@adobe.com,Female,171.95.89.3,Tacoma,Washington,420-85-1530,Yakama,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
621,Hashim,Kingswell,hkingswellh8@uiuc.edu,Male,235.95.4.242,Rockford,Illinois,239-65-8669,Pueblo,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
622,Lanna,Gorgen,lgorgenh9@desdev.cn,Female,134.15.196.104,San Antonio,Texas,651-13-6956,Apache,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
623,Hector,Petrichat,hpetrichatha@hugedomains.com,Male,138.244.234.202,Dallas,Texas,480-62-6224,Seminole,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
624,Charmion,Rudiger,crudigerhb@zimbio.com,Female,163.8.117.86,Santa Fe,New Mexico,286-03-1003,Hmong,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
625,Jone,Navaro,jnavarohc@istockphoto.com,Male,126.76.99.217,New York City,New York,843-09-0957,Mexican,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
626,Claudetta,Iskov,ciskovhd@nifty.com,Female,218.213.41.32,London,Kentucky,897-96-3066,Yaqui,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
